,text
3694,首先是手臂上有很多裂缝，就像树皮的裂纹一样，一直从小臂到腋窝，但是手掌没有。然后在裂缝里发现了很多爬虫，虫子的外形有点类似蜈蚣的多节枝爬虫。虫子在缝里爬，不出来。
3695,梦到和前男友结婚，但是梦中并不是他迎娶的我，像是我自己去的他家，梦中我还在质问他为什么不去接我？然后我们好像要那个，我要求他采取措施，但是他反对，讲不需要了......
3696,梦里大雨过后，河水暴涨，渡河无舟，突然从水中浮出一群大龟，欣喜若狂，踩在龟壳上行走如履平地。醒来，觉得有趣，不知此梦何解？
3697,梦到自己在水龙头洗衣服，发现水龙头流出的水是紫黑色的，然后自己去探究原因，最后知道是山上种有桑葚，所以水不干净了。
3698,自己在海里被人追着，海浪很大很大，然后突然游到了一个水很清很清的池子里，看见有水蛇要来咬我，一些乌龟拽着我往下沉
3699,先是在湖边坐在高脚椅子上钓鱼，旁边还有个不认识的中年男子。然后钓到一条鱼，在收线的时候看到椅子下有一条金蛇一条银蛇，心里先觉得不怕，然后旁边的中年男子说了句什么不记得了，心里就有点怕被蛇咬了。再然后心里很担心不安，金蛇爬走不见了，银蛇爬到了我身体右后方1米多的柳树上。1979.12.14日出生，男，求大师解惑！
3700,这几天心情一直不是很好，休息也不是很好，梦见了自己的亲哥站在自己前面，用手指挖出黄黄的鼻屎一直挖都挖不完，大坨大坨的往下掉。
3701,夢到家中遭小偷 小偷只有一個是男人 他偷的是家中現金 他用布包著 像古代的包袱 在夢境我不知那來的靈感知道家中遭小偷 趕快跑回家 在家的門口遇到小偷 他當時把他偷到的錢放在地上 準備跟我打架 我們的武器是古代的大刀 他差點就傷到我旁邊有人幫忙讓我沒有受傷 大約有三四人在旁邊看跟幫忙 後來把賊打跑了 錢財也沒損失 本人是單身女生 請問這夢代表什麼意思 謝謝 大師！！
3702,"我梦见我朋友(女）给我推销卫生巾，后来我买了好几袋子，回家后有人说保存不了，我说,那超市是怎么保存的，后来拿一个到女朋友哪里去，她看看，说好大，还比量比量，剩下的想不起来了"
3703,昨晚梦见自己给女儿洗澡，小浴盆里的水不多，可是洗着洗着水多了起来，女儿也被呛了好几口水，赶紧把她抱起来拍了拍，把水吐出来了没事了。
3704,我想脱离黑社会于是逃离 但是无论在那都逃离不掉！然后去总部寻找答案结果碰到了两个朋友 来了个坏人我和其中一个朋友藏在桌子底下，朋友变成乌龟。被人发现了，结果黑社会里有人包我说我是他儿子 然后那个坏人拉我到了一个地方，让一个老头传我20年功力。那些坏人要让我上北京学武功，一时脑热。我竟然真去取了飞机票。然后我想逃离，但是内心总有些不舍！然后醒了！
3705,梦到自己去火锅店给朋友打包  碰到隔壁桌是高中好友跟表哥    上去打招呼看见哥哥也坐在边上   就介绍了下   后面唐哥也来了   之后又一个高中同学过来了   哥哥起身说了两句话就用牙起开酒盖  喝了一口   我过去拦他   让他少喝点   他说了句嫂子以前有打过他   之后我刚抱上我哥地上有洒的酒   他没稳住步往后摔了   酒瓶碎了  哥哥摔到头晕过去了   我怎么叫唤他都紧闭双眼    我哭喊着快叫救护车
3706,梦见两个女的，一个是前女友，一个是追了一段时间没追到的女的，一起去学校开会。开完会出来，看见没追到的那个女的开着非常帅的跑车，是我一直喜欢的保时捷boxter，我去跟她说了几句话，而前女友在旁边看着，我没跟她说话。这意味着什么？
3707,梦见自己好像花10块钱 买了一只小狗  说回家我爸爸捡一只小狗  说给你 小狗放窝里  不咋有来一只狗
3708,梦中见天下大雨，雨水从瓦檐缝隙中四处往下溅，我躺在床上，发现被子被淋湿，忙起床看到被子全湿，大水从家中流出，家中有一童孩被冲走，被我救上来，回屋看，发现床的一边湿，另一边地板干
3709,梦见请人在田里打井，很快就打好了，母亲打上来以桶，水可浑，预感不好，然后就头疼倒地，接着出来三鬼，我使法术用桃木剑接连刺中三鬼正心，好像死两个，放走一个
3710,梦到一个朋友吃了人肉生病要死了，死的时候说不会放过我们全家，后来她死了我和我妈妈身体都不舒服，在现实生活中我们俩有心里矛盾
3711,我一开始梦到我去我姨娘家接我们老板家的儿子，然后看到我们老板家的儿子张水痘，我姨娘他么说不知道这是水痘，然后我抱着我们老板家的儿子打的回家，下车的时候忘了把他抱走，等到晚上八点半的时候才想起了宝宝被我弄丢了，然后我打电话找怎么也打不对，最后被吓醒了，之前还梦到奶奶去世了，可是我奶奶还好好的活着，然后梦到我过世的爷爷躺在床上哭，然后我和他一
3712,梦见儿子呕吐（一直吐到出血），吐得很厉害。好像是在一个饭店的厨房里发生的，然后我就去找车去医院。院子里有个蓝色面包车，车上还有两个男的（好像认识，又好像不认识）。然后我就发动车，到了门口（是铁网式样的大门）坐在副驾驶的人还不愿意下车开门。不过最后还是他给打开了...........之后就记不起来了！！
3713,地点是我家门口和邻居家门口。然后闲聊，我站在母亲旁边、她(爱人)面对着我母亲和我坐在白色机动车上，说着说着父母赞到她可爱，真可爱。我爱人本来就可以类型！
3714,我们是很好的朋友    一共有三个人      我做梦有时候就会梦到     他们两个不和我好了         昨天晚上做梦    梦见过年那天         说本应该来很多人     可是因为什么就谁也没来      并且    就有一个菜
3715,梦到自己佩戴的水晶观音裂成两半 但是还有一半还红绳连在一起 另一半在手心捧着 梦里的自己很伤心很还怕不懂该怎么办
3716,梦见自己在接电话时叫鬼索命，之后不知什么原因又复活了家里多了三个陌生人，父母皆不在家之后梦见有个道长说我有鬼缠身，要帮我之后就醒了
3717,男友最近总是跟我说起那个梦。那晚他喝得有点醉了，我过去陪他，躺在他身边等他入睡我就走了。后来他梦见我正躺在他怀里睡着，结果不见了，隐隐约约中摸着旁边的空位，也没有我，我早已消失（走）了。他吓醒了。他说如果我消失了，他就会像刚才那样，惊心魂魄。
3718,睡前和我爸谈论了很多关于未来，我还把一些道理记了下来，最近我俩心情都很沉重。梦境：先是在一个很大的像商场一样的学校餐厅吃饭，但我不知道是大学还是高中(我目前在念高中)，里面有各色吃食。我先是碰见几个高中同学，他们平时整过我，他们笑着叫我一起，我没答应，但拒绝态度不坏。我是和一个初中同学一起的，初中时他出卖过我，我们吃糕点自助，我们俩吃了面包和
3719,梦见自己在睡觉，粉色床单，突然醒来看见前夫（离婚）站在旁边，说床塌了，以前他睡觉的一半塌陷，接着他把床骨架往里一推就变成一张窄点的床了，没有他睡觉的地方了。
3720,一个男生说只要我肯嫁给他，就可以给我找一份工作（对口的）我说我考虑下还问他为什么会选我，他说我们有很多共同点
3721,梦见是去探秘，夺了一个人的身体，这时，小鬼跑了出来，是女的，很可爱！她要附身在我身上一天，我答应了然后亲了她嘴巴，很真实的触感！我是女生……
3722,红蛇在沙发边缘底爬行、父亲坐在沙发上、红蛇并没有伤害我们、它绕着沙发底部爬、直到躲在沙发后面、看见时我喊父亲有蛇、父亲好像没什么事一样、这个蛇在梦中又让我想到了我喜欢的一个人、但她大我十几岁、她也对我有意思、我还未婚、她已婚
3723,开始 大概 是这样的“ 我坐在凳子上，有个人也看不清是什么人给我把脉。然后说，我的身体不好。要我勤锻炼。
3724,我  姐   姐夫还有妈妈抱着我儿子一起去工作，中到这妈妈途遇到一帮人，要看我的孩子，之后就抢，我把带头的老头一把就扔进了水里，之后我们就开始跑，我骑着马背着孩子，带着妈妈，姐姐  姐夫就回去拿我们的东西，跑的路非常难走。
3725,在一条小溪边给一对夫妻照婚纱照，有一对白蛇在水中游走，一会不见了一会又出现在水中，感觉是快要咬到那对夫妻了，我们三个就找那两条蛇，还说差点没咬到她们，那女的刚怀孕，单梦里没提到怀孕的事，请问是什么意思啊
3726,做梦梦到自己的情敌拿着两块金砖来女朋友家里    女朋友什么话都没说    女朋友妈妈也没说什么     就是女朋友家人都你理我     我自己就一个人走了    女朋友和家人也没有挽留     帮我解释下    什么意思
3727,我在给公司办事的路上，与一个童年要好的朋友一起将一个骂我的人，用石头砸死了，砸死后又用土将其掩埋，我们就回家了，回到的家是在我很小时候出生的家里，梦里这个家有我老婆，和孩子，有几个人进来我家后，我知道我打死了人，是派出所来找我了，我就和他们走，走到了一个我知青时一个朋友的家后院，这个朋友就是帮我打死人的人，这里我看见了他的爸爸妈妈和很多已经过世了的老人们在那里开会，我看见的父母面无表情，显然是我害了他儿子被抓，然后走过了这个地方就到了派出所的大厅，（我看见的这里都是在30多年前到过的地方）进去后有人安排我坐在一遍，后来说蹲监狱还要交3000元钱，我却说记不得家里的电话了，然后就醒了。。。。。。
3728,我走着路，路很窄碰到了死人，我怕想绕着走，但是躲不开，看见他活了他咬我，我也要咬了他，我就挣脱了他。
3729,梦到爸爸对我说被一个邻居家去世的爷爷受到惊吓。接着我不知道在和一些人干嘛。接着就是睡觉楼着爸爸，样子爸爸受到惊吓，再后来梦到妈妈在和去世的奶奶吵架，我过去了抱着奶奶我哭了，奶奶说想吃蛋糕，我说给你买，奶奶说你给买我就不回去了。
3730,参加同学生日饭喝酒呕吐后晚上梦见自己用水果刀把自己的牙齿拔光（并无痛苦恐惧）再重新安上一部分后突然醒来
3731,我现在男朋友和她前任女朋友已经分手一年多了，我两在一起九个月，昨晚做梦，梦见他前女友回来找他要和他结婚，第二天他们俩就结婚了，当时我家里人也都在的，气的我收拾东西要回家，收拾完东西，我就说：不行，我手痒痒，我去打他。然后我就下地穿鞋要去找他，结果就行了~~（现实中他和他家里人都非常喜欢我的，很懂事的那种，对于他前女友都不是很认可）
3732,就是好像去同学家.她们家里供观音.可是我去那想拜结果好像看见我看了似的先是四肢断了之后头也断了.这之后又去别的地方.不同供奉的观音结果好像都给我看似的同样的四肢和头断了.先后两次为什么？
3733,被一只兔子咬手，纠缠，最后被它咬到右手食指，很疼，但是是心里疼而不是手疼那只兔子很大，是白色的牙好大呀，
3734,我与妻子睡在一高架床上层，谈了很多家事，慢慢打开了心结，关系和好了。但是由于妻子不小心，把一个啥东西丢到下层床上了，过了一会我感觉有烟，下去一看，床单被烧了大窟窿，一直冒烟。
3735,我们刚分手一个月，还好，我不是很伤心。因为分过一次，这次只哭了一次。后来再没什么心痛的感觉了，但仍然在乎他。没有那么强烈的想复合。——梦里我俩针锋相对，我试图接近他，他摆明了讨厌我，不愿搭理我。（但事实上他很少那样）然后我记得我一直在喝饮料，梦里抓着饮料瓶就醒来了。请问这是什么意思？
3736,儿子当兵退伍了，签订的是自主择业，并且还领取了退役金，现在政府不安置，有关系，人家说办不了，已经签了字了，醒了心里非常难过
3737,我梦的我的胳膊被烫的是千疮百孔，而且还脱了八层皮，请问大师我的梦是好？还是不好？请大师帮忙给解答一下吧，谢谢你！
3738,昨晚和男友做完爱后睡的比平时早，梦里自己回到了乡下的老家，走进堂屋，看到还在世的堂伯父上吊，但身体不是垂直的，身体有点与地面平行，然后我又走进厨房，看到已故很多年的奶奶上吊，身体垂直。
3739,昨天晚上  我男朋友和他弟弟在我家玩  不知道怎么地我就很躁  然后过了一会就好了   我在玩电脑的时候就感觉很累有点困了  就睡着了 接着梦里感觉到很模糊也说不清楚是在什么地方  好像感觉就是一个人  但是不知道怎么回事就看见一条绿色的蛇 但是那个蛇就一直看着我  我本来就很害怕    然后不知道怎么回事中间就忽然醒了  醒来看了看喝了水用睡着了      睡着后好像有回到了那个梦里似得   感觉在梦里很久 因为我本身就害怕蛇吗就很小心翼翼的   不知道怎么回事就感觉看到也不知道是不是人  还是什么东西  就很凶的用脚后跟把蛇一脚一脚的用脚后跟剁死了   感觉那个蛇好像看到了我   不知道怎么地我就被吓醒了              求大家帮解答一下     是什么意思
3740,我在河边洗衣服洗着洗着就看到水里飘着一个平安符，我想捞起来，可是飘走了，后来又飘上来了小孩的挂件，我慌了，拿着衣服就回家，结果在岸边看到了一个蜷缩着的小孩，。岸边的大人都对我说那个小孩淹死了，可是当我看着小孩的时候他却在对我笑，我开始跑，小孩就飘过来追我，我一直跑一直跑
3741,我梦到我和爸爸在水里游泳，发现后面有一条又大又粗的蛇在后面，我们很害怕，一直拼命向前游，中途看到有条一样大的蛇在房子与房子之间的小道上，好像是死了的，我们的城市好像是被水围绕的，然后我们继续游，游上岸，我们很害怕，因为岸上也有可能有蛇，就像刚才看到的那条一样，然后我们回到家，家门前是条河，妈妈要洗布，家里没水，所以到河边洗，我很当心妈妈，妈妈很害怕很伤心，我拉着妈妈，说用盆子装水就可以了，不用在河边洗，妈妈很固执的洗，洗完后，这时有个大叔跳进河里游泳，很兴奋的样子，我很当心，怕他被那些蛇吃掉，但是他一点都不害怕，游完后还在我家里歇息。
3742,我梦见我在游戏里我是主角在战场上杀敌人...敌人被削灭后我看见老鼠但长的是人的样子我就要杀它等我吧它的皮拔下来后它却醒了我吓坏了就用刀砍它的博子可是怎么砍都砍不断我就吧它的头朝下使进摔可是它还活着我没办法了我就吧它扔进水里然后它看看我就游跑了还有血然后我就醒了
3743,本身指甲就特别长，除了右手小拇指的。结果梦见9个指甲全没了。手指都特别秃，秃的同时，我自己还在剪指甲。
3744,梦见跟前男友逛街，他跟一个巡警在一个亭子里说话，我去买吃的，碰见个偷我手机的女人。我就抓到她了。喊求前任打他，结果前任光跟巡警说话了，小偷就跑掉了，我就生气，拉着前任离开这边，结果他也不走。我就一边哭一边自己离开了（我跟前任分开的原因，是他劈腿，已经一年了，还是会有点念念不忘的）
3745,梦到和一个女生在一起，然后莫名奇妙的要开始拔火罐，自己坐着轮椅，突然日本人开始围城了，我就开始和她逃亡了，可是突然她就变成了一小袋豆子，过城门时给了点钱，我把豆子系在脖子上，然后就开始突围，从千军万马中杀了出来，喂了豆子点水，然后她好像豆子活了，接下来就记不清楚了
3746,梦见一个宿舍有好多人，有我的最好的朋友，还有同学，我们都是女生其中有个同学是我好多年都没见了，竟然和我一起住，和我盖一个被子，还和我睡的很近然后就可奇怪了她和我接吻然后我就摸她了，结果我的好朋友不高心和我吵呢，然后不知怎么都在路上走着我吃了口香唐被卡嗓子眼了，下不去出不来577963964
3747,梦见半夜在出租房里，有两个小偷在门外撬我的门被我提前发现了，其中一个小偷好像我还认识。然后我赶紧报警了，给警察说我的地点，又说不清地址，因为梦中的出租屋是新搬的，还不熟。但是警察还是很快就到了我的出租屋，后来我才知道门外的两个人来撬门是警察安排的练习。警察还嘲笑的如果是真的小偷，我屋里也没什么可偷的。
3748,"梦见在我有门口处,我丈夫的大伯母泪流满面大声痛哭地对我说:""大嫂,翠颖(她的孙女)去深圳打工,每个月只有1分钱的工资,点么样做啊"""
3749,"晚上我很少梦见我去世二十多年的父亲,但是在我应相里每次梦见他老人家都不顺长,而且还生病.昨天晚上我梦见给去世的父亲全身不衣服按摩,见样是他老人家生病了,很不舒服我就去给他按摩,而且是翻一翻去按,请问这意未着什么?"
3750,一中年妇女说，要把从前存放在我这里的花拿回去，我还给她两盆（一大一小），留下了一盆中等的。此梦是何征兆？请指教。谢谢！
3751,梦见一条深金黄色的蛇跑的我的卧室了、后来一下子就钻进我的裤裆里了、当时害怕极了、后来一下子就吓醒我了、现在想想真的好怕怕呀、想请那个高手帮忙解释一下啥意思、
3752,我和男友是异地恋，身边出现了一个追求者，常常和追求者在一起，然后就梦到其一直找机会与自己独处，然后就做爱
3753,和一个人不知道是不是熟人一起在还未全部结冰的大还上滑，到冰化的地方就飞起来了，飞时很开心，旁边好像还有一个我的好朋友在看着。
3754,丈夫举着一女的被我发现，我走了，后来丈夫解释了承认错误。去哥哥家睡觉骑在丈夫脖子上尿了别人家一床。后来和一群姐姐聊天
3755,"梦见麦子地里一片水，发现自己的孩子在田边坐着，突然淤泥翻了出来，把孩子淹了,泥不停的翻滚，喊救命,邻居却不肯帮忙,一会孩子从泥里翻出来了，一把把孩子抱起来了！"
3756,我梦到自己回学校了，拿着两个铅笔盒去厕所一个是新的一个是旧的，然后就都掉里边了，后来捡上来了然后我就拿回去用纸擦干净了，
3757,梦见去山里玩了，梦见一群狼崽，我很害怕，狼对我很亲热，把我吓得爬到床上，然后够不到我，就在下面一直等着
3758,我昨晚梦见我死去的也是最喜欢的情人，在我家口过，我家是开食杂店的，他说我每天都在你家门口过送孩子，好像很忙的样子，就是来看看你，然后就醒了
3759,梦见一条莽蛇被人捉了又放了我又捉了只也长的黄色的蛇。带回家中发现家里面亲戚好多都在我们家。后面蛇不知道怎么就在我手里死了。  今年我和我妈的本命年。
3760,梦见自家的家门突然被狂风吹开，自己想起身去关门，可是怎么也起不来，就喊周围人，可是左右的亲人们谁也听不到，这是心都快成受不了了，知道是掩住了，就是起不来，再一使劲醒了，刚活过来的感觉。请问这是怎么了，有什么预示吗？请明人解释，谢谢！
3761,我当时梦到在一个貌似朋友的姐姐家里，因为她姐姐没在家卧室门打不开钥匙不对，我就出来溜达一下，走到她家西边的河边看到水里有很好看的绿色水草，水面还飘着白色的白雾很像电影里的仙境一下，然后透过水面看到水里面有五个鹅蛋，其中有两个特大的有两个中等大的有一个小的，然后我就下水去捡了，然后我一个一个拾起来双臂搂着鹅蛋上岸了！
3762,刚开始在家里写作业，姐姐和姐姐的宝宝在床上玩，接着灯坏了，就修灯，忽闪忽闪的，有明有暗，后来表弟出现了，他在哄孩子，之后看新闻，在朝鲜发现中国的飞机，不过已经坠毁，是个古董一类的，朝鲜不同意给中国，就派我去当特务，我进入他们的基地，里面有好多电脑还有拿着枪的人，我打探了一下，发现他们根本没想给中国，于是就想法逃出去，遇到了很多阻碍，到了一个河边，很黑，有个人给我使眼色，我就上船，之后兜下船开始跑，我的一个好朋友跟我一起，还有平时的一个不太好的朋友，我拉着我的好朋友，并且告诉不好的朋友要小心，渡过去之后我做拖拉机逃上案，并且到时带着两个异国战士，之后他们死了我就逃了，我不知道为什么又回去了一趟，这边只有度过河以后的画面，过了一个桥，上面有个靶子一个人在射，好多人兜死了，旁边还有好多人在一个框子里被摞起来，正在被往出拽，还听到有人说看看我抓到的这是谁，之后我被当靶子，但是后来就逃出去了，可是看到我的前男友，他从市里刚回来，后来给我发短信就说待会再说，就被吓醒了。
3763,梦到母亲摸了我的手以后像是中毒一样她的右手手掌就无知觉了，梦里认为我的手因为触摸了别人下在别的一样东西上的毒 被我间接传到母亲手上 但是奇怪我的手没事
3764,梦到快死母亲的侄女给快死她做了双毛线鞋子所以就给快死的母亲穿毛线鞋子正要给她穿时旁边有一个快要死的婴儿所以就放下毛线鞋子，就给婴儿穿毛线鞋子没给母亲穿鞋。
3765,男 16岁 梦到自己刚刚从床上醒来 不知道为什么就直接往另一个房间的窗户走去 拉开房间的窗帘 就直接看到自己家的阳台上有一只黑豹 脖子上有锁链 不过锁链已经断了 黑豹在自己家阳台上就跟猫一样 玩弄着阳台上晾的衣服
3766,梦到自己的头被人砍了，但没有断，感觉学流出来好多，热乎乎的，后来又用针线缝起来了，又好了，但别人不小心又把我头给弄开了，但没有断，缝缝又好了
3767,头上长了两个大包 一个是圆的占了很大的面积在头顶上 还有一个是长在右后脑勺 长的很长 一碰软软的 好像快要流脓出来一样 头上还长了两条小虫 我把那两条小虫给打死了 心里很怕很担心 想着给妈妈打电话回来带我去医院看看 然后就醒了
3768,梦见我在邻居家，邻居的一个女孩子（比我略小，现实是个很单纯的女孩子，已经嫁人，梦里她还没嫁人），唆使她的猫咬我，猫是上了链子的，可是还是追着我跑了好几间房子，我很害怕，一直跑，最后还是脚背上被抓伤了，血都溢出来了。
3769,下午睡觉，梦见右边牙齿一个接一个的掉，然后很难受，吃东西也吃不了，接着我就想办法去看医生，但是明天又要上班，只能等到后天才能去，可是这要我怎么过。
3770,开始的时候梦见蛇很凶猛；想要咬我；结果我用一条绳子将蛇的头部捆住；最后被我降服了；蛇就钻进我的背心中央盘成一盘；我就睡在蛇的身上；
3771,梦见我在门口树下烧金纸，我爸妈在我的对面跟我说话，突然一个不认识的女人也拿了一些金纸凑过来一起烧，口里不知说啥，一直笑了笑拿着手里的金纸凑过来一起烧
3772,梦见大蛇跑到家里被家里的桌子卡住盘在那里，和家人说不能伤害她，妈妈在后院种小菜发现地里面有个很大的像是蛇的家，忽然大蛇横起在我家人身上，蓝色的大蛇
3773,我本人属蛇  经常梦见 除了蛇以外的生肖 一起 追蛇 到处追我就感觉 像是在追我是的  没次都是快被追到的 就醒了
3774,我本人属蛇以前经常梦到 一条蛇在前面爬 后面 一堆动物在后面追  跑的 烟尘滚滚    每次 快被追到的时候   这个梦就模糊了
3775,在梦里，，我好像是个预言家，预见谁哪天死谁就哪天死点，我还在跟别人炫耀，突然，有个人拿着枪站在我窗前说，梦里我是躺在窗前的，你什么时候死，你今天死，明天看情况，当天我就吓得跪地求饶，接着就醒了
3776,梦见亲戚家过事想上厕所去哪都找不下不是有人就是茅厕满了结果看见看见地里能上还有人勉强去上结果被蛇准赶
3777,"梦见自己小孩在别人家不听话,自己威胁跳水里,本来在家里旁边就像有很深的水,家人以为小孩威胁半天没管,等我救上来一会就吐了死,我让他们叫医生,只感觉快不行了,医生来了看看,让准备很多.自己好像吓醒了"
3778,梦的内容两次都是一样的，只记得 一部分是见到很久不见的男友，我在挽留他可他总是想默默逃开，但又像有苦衷一样解释说很爱我，他的样子不像是在骗我。他总是一身白色西装，相遇的地方是个酒店，。   两次的梦境的细节都是一样的，我想留住他，却没能成功。，，，，，在现实生活中，我没男友。  这样的梦代表什么呢？？？？？
3779,梦到我昨晚跟父母在一间房子里  东边忽然刮来一阵大风  刮来乌云   紧接着就飘下来许多石头石头是黑色的  一开始很小  渐渐的越来越大   我妈在门口好像总想出去干什么 我特别担心她会被砸到
3780,他很忙，没时间陪我，就梦见每天他下班回到家后，在他家旁边他和很多女生在一块儿玩，被我看见了，然后到最后发现和他在一块儿玩的女生都是我扮演，的，而男友却不知道是我。                这是什么意思呢？
3781,与死去多年的姐姐还有好多人座火车外出旅游 不知自己一人在半路下车然后在寻找姐姐的路上被生人劫持？ 说什么也不让我走。
3782,梦见和表弟一起去吃东西，自助餐形式的，在选东西的时候，把包放在一边了，后来发现包被一个女人偷走了，后来我又看到了这个偷包的女人，她却戴上了假发
3783,梦见我让母亲和另一个人去买东西、不久后、我去找我母亲、却见有一只鞋在车轮下面压着、旁边座着另—个人、并告诉我、我母亲出车祸了、被几辆车所撞、旁边还看见另一辆侧翻的车、我就跪着伤心的哭醒了、嘴里还说不该让我妈去买东西！
3784,梦见自己的父亲没病突然去世。去世后却不敢告诉母亲，直通知了朋友亲戚，并且朋友亲戚们都来参加了追悼会，然后喝一些汤水之类的，自己老公和儿子却没来参加追悼会。
3785,只记得一个画面，就是我和朋友进入电梯，电梯空间很大，里面人也比较多，场面比较混乱，然后看到地面上全是呕吐物，完全没有下脚的地方，非常恶心，虽然大家也都觉得恶心，但只有我一个人吐了，吐出来觉得舒服多了。其它的不记得了
3786,梦到进入一个很脏的厕所，而且是那种很古老的公厕，里面非常的脏和臭，十分恶心，蹲坑两边脚踩的石头很多都没有了或者是烂掉了，上面粘满了屎粪，而且还没有隔挡墙，并排的坑，里面男男女女都有，我觉得非常不好意思，一直找一个没有男的坑（我是女的）却一直找不到，最后无奈只能将就，裸露下身觉得非常害羞。
3787,梦见姑妈生下一男婴，刚出生我抱起来会笑，不久就会和我说话，也会走路。很多人都想要抱，有3只耳朵，头发特异。是个皇子。
3788,梦见自己在家里吃虫草，炖着吃，吃得很慢，妈妈在旁边看
3789,梦见出家门路边有不知名的豪车，车里有鸽子飞出来，落在路边叫我，好像是认识我而且很熟悉，自己的灵魂一直看着这一切的发生看着自己走出胡同。鸽子飞回车里。
3790,梦见三个小孩在路上玩耍，后边来了一张卡车，形驶缓慢，车轮有意避开三个小孩，等卡车过后我发现三个小孩都没事，喊旁边人帮忙一起把小孩抱回来，我抱着一大一小两小孩，抱回来后把大点的孩子先放下，等要放小点的孩子的时候发现手里竟然是个古曼童，我不知所措手一抖不小心吧古曼童掉在了一个婴儿车里，婴儿车里有个婴儿拿起来就啃，我回过神来看见这一幕赶紧从婴儿手里抢回了古曼童，可是古曼童已经被啃得不完整了，这时我发现我好像可以看见一些异常的东西，所有的人或物都会完全对称的出现在我面前。所有的事情都可以看见两个一模一样的。求大师解梦。。。
3791,昨晚我梦见曾经暗恋过的那个男孩我一直都没表白过因为自卑而没去表白，但是他经常在我的梦里出现他对我笑还是和以前一样动不动就惹一下我，过去这么久我平常白天也没想他啊。但是为什么老梦见他已经好几年没见他本人了。
3792,梦到打耳洞 超大的洞 再试戴耳钉 是在卖东西的店里 自己很不满意 觉得洞太大了 而且 刚打完 流血了 
3793,他在梦中不太说话，不像平时的个性，平时是很活泼很多话的一个人，后来我问外婆觉得他怎么样，外婆说他不够勤快，最后我们坐车要回长沙的时候，我没来得及上车，大巴就开走了大概就这样子。
3794,我梦见与晓君阿姨做爱，他是我曾经的英语老师，我吻他的嘴，然后亲他的颈，又抚摸他的乳房后，又舔他的鞋子，脱掉了她的袜子，我开始舔她每一根脚指缝，吻遍脚的每一处，用手放在她的三角裤上抚摸着她的子宫，脱掉她全身的衣服，吸允着她的乳房，又舔着她诱人的子宫，她呻吟着，我就这样干了她，
3795,要去朋友家作客，朋友家门口拴了两只狗，一只小点的，一只类似藏獒。我最怕狗，朋友就把那小的拉走了，而那只大的对着我大声吼，我根本就不敢进去。后来就醒了。
3796,梦见我已过世的外祖父要回家，我拉他回家后他向我要老花镜说要看报，还有要换件衣服，我给老人换了，他还让我结婚，我和老人家说了好多时政新闻和好多家事，我劝他留下来，他让我的目光引向别处，人就不见了。
3797,我正在地上吃粥之类的东西，我旁边有一条小黑蛇，突然来了只小黑猫问我能不能给他吃，我说好的，小黑猫就开始吃了，小黑蛇一直一动不动，他是活的
3798,梦到自己到了自己所讨厌的人的家里到处看，然后人家回来了我跳窗而逃，还是在跳的一瞬间被看见了，还故意说了一些，说某某某，你怎么才来，某某来过跳出去了，某某某也来过跳出去了，你最晚才来。爬水管想到楼顶却被好几层的人看见尴尬下来，为了掩饰自己的尴尬就和院子里的四个小孩一起玩耍，之后婆婆说要回老家去，大伯给她指了路，告诉她什么地方该转弯，我不放心就跟幺爸说我和婆婆一起回吧，幺爸问我也要回去吗，我说不回去，我第二天坐车回来，然后追上了婆婆说和她一路走，我说你字都认不到你走丢了我们都找不到你了，我第二天坐车回来就是了。然后我们就走啊走，走到一片菜地，我说婆婆有豌豆尖，我们偷点回去吧，婆婆说豌豆尖都开花了要不得，我说那是不是要长豌豆勒。然后我们又走到一片空地，有很多年轻人在那里，有一个拿着遥控器遥控飞机飞起来，婆婆一直看到那个飞机我怎么都喊不答应，最后那个飞机飞起来了又坠落了婆婆才又继续走，我就问婆婆飞机很好看吗，她说还可以，我回头望了一下，正好跟那个拿着遥控器的人对视了一下。我们又继续赶路，走到一个三岔路口，有三个女的，我们走我们那条路突然那边传来日本鬼子的声音，我赶忙拉到婆婆喊她不要走那边，有个道士偏要走那边，躲到起等日本军走远结果被那三个女的的其中一个出卖了，把他逮住了，三个女的趁机讨好日本鬼子，婆婆在桥上坐着，把我悬在桥下把我拉着，结果拉不住我掉进了下面的水里，其中一个让日本军放我婆婆走，日本鬼子说让他亲三下就放，那个女的很嫌弃的让他亲了，婆婆可以走了，就走。突然一个日本军发现了我的脚印，我以为婆婆还在桥上正往回走，突然婆婆的声音从后面传来，快跑，往我这边跑，跑得比婆婆快一点就行了。然后我就跑跑跑，一直保持只超过婆婆一小段距离地跑。我和婆婆衣服都湿了然后都变成白色的湿的纸衣服，然后那个道士跑过来跟我们讲要除湿，什么内湿热湿地湿的，之后道士救了我和婆婆，还说我婆婆还可以多活二十年，因为婆婆本来就还能活十年，一共就还可以活三十年，道士和我们一起赶路回老家，婆婆跟我说道士说她还能活三十年的时候我突然不能说话了。。。。。
