,text
782,我梦到的蛇光头比房子还高大、整条马路那么长。我就看着它到处袭击人！！
783,"大师,您好"
784,"我昨天下午做了个梦,梦里是去钓鱼,当然,也有其他人在钓鱼.梦里面,我钓到的鱼起勾后,好像被另外一种动物给吃了,也反应不上来它是什么动物.然后再看时,就是一只白鸽和白鹰.由于想要的鱼没了,成这两种动物了,梦里自己好像不太高兴.然后就对白鹰说,你走吧,然后白鹰就不见了.白鸽还在,然后我又对白鸽说,你也走吧,然后白鸽就不见了,我也醒了."
785,我想知道这梦里的鱼\白鸽\白鹰代表什么含义.这个梦主什么含义?
786,李师傅您好，我和女朋友在一起快5年了，这几天一下子出了好多问题，
787,感觉要走不下去的样子，我是很爱她！！！她好像变得没有以前那么
788,爱了，也没有以前那么的不顾一切了，她说她爱我，而又有很多问题
789,说不清楚，昨晚我枕头旁边放着女朋友的袜子，是浅粉色。
790,就是今早快要醒来的时候，梦见，女朋友的妈妈和女朋友妈妈的妈妈。
791,女朋友的奶奶已经去世多年，去世之后奶奶的相片一直在女朋友家，
792,女朋友的屋子里放着。梦到女朋友的妈妈和奶奶是身着黑色衣服两人
793,拍的黑白相片，拍照片的地点在街头，是那种坐在椅子上的。
794,女朋友的名字叫：李思萱，是93年4月17号出生的，
795,我的名字叫：陈超，是91年12月16日出生的。
796,李道长真的很麻烦您了，谢谢你，谢谢！！！
797,梦到我姐姐家发生事故，我去追罪犯的时候被车撞了。很多年不见得叔叔和几乎没管过我的爸爸把我救了。我姐姐发生事情后邻居亲戚没人搭理她。但有一个小胖子很关心我姐。
798,已婚。女 早晨噩梦惊醒。 梦到爸爸妈妈都死了。&nbsp; 不放心 去了爸妈家。妈妈说也做梦了。梦到自己被子丢了。是好是坏
799,梦见自己坐在公交车上，看到前面的一辆面包车将一位七旬老太太撞倒，老太太四肢朝天，好像没什么事，然后司机逃走了，我们模糊的看到了车牌，但不是很清晰，我想打110可是总是拨错就是打不出去
800,梦见自己和伙伴被远处带着墨镜的人用照相机照了一下，于是我们都变成了鹅。变成了鹅以后我还吃鹅食，没有味道。后来听说我其中的一个伙伴被烹饪后，他身上的鹅肉味道鲜美，得到了世人的好评。
801,我午睡的时候，梦见老家河里有龙游过。天空下着雨，感觉很大但是我自己确发现衣服没有湿，天空乌云密布。龙好像是流而行冲撞了在河里划船的人。船翻人没有事。我确在不停的往家跑着。怕下雨把衣服打湿。
802,我今天上午十点多钟做了一个梦：梦见我09年去世的父亲，生着病躺在床上催我赶快叫他们单位的汽车送他回赣州(他是09年4月在东莞去世的，4月份火化后就送回赣州黄龙墓区）。梦中他还几次催我。此梦预示什么？请大师详细解答。谢谢大师！
803,師傅，您好！
804,夢見一男子（好像是我姨夫）在水中騎車載著妹妹和我，途中車做壞了，男子修好帶我們接著走，這時候畫面一轉，我好賤以前的女朋友好像是在晾我的衣服，有的還穿在身上晾的，然後我就開始收拾衣服，還在想我什麽時候穿這件衣服，什麼時候穿那件衣服。
805,請問，這是什麽寓意？
806,我是未婚女性 昨晚自己梦见生个女儿&nbsp; 一生出来头发很黑大概有5厘米&nbsp;&nbsp; 很丑&nbsp; 请问这寓意这什么呢
807,昨晚我梦见我在桥下，那火车在左边桥上。
808,我看见一个火车头斜着在轨道上驶过，然后就跑前去，又见车厢里跑出好多人，还听见哭嚎声音。
809,然后再跑的时候看见满街的人头碎肉，恐怖死了。
810,那时是下着小雨，最后又变成倾盆大雨。
811,我想看见朋友就去找我朋友，可是走入的竟然是一个陌生人的家。
812,大师，这个梦是不是我的交际关系很恶劣？
813,很久以前就喜欢做这种梦了，被人追杀，逃命，我勒个去啊。。。昨晚上还梦到被人追着差点强奸了。。后来吓醒了。。。有时候也会梦到追杀别人，感觉挺爽的，武功高强，会飞的那种~~嘿嘿，不过还是被人追杀的次数更多一些。小时候还梦到被日本人追到房顶上捅了一刀，不过大多数梦都是跑着跑着就醒了没被追上的那种。
814,
815,大师啊，我实在不想被人追杀了，好辛苦好辛苦哦~~~这到底是怎么回事呢？？？
816,昨晚梦见身边睡了个鬼，好像是女鬼，我转身睡这边又看见另一个鬼站我床边，睡我身边的这个鬼又一直拉我转过去，我一直挣扎，试图去开灯，按下了开关但是灯不亮，然后就拿手机，可是手机也不亮。这到底是怎么回事啊，求大师帮忙解解！
817,我梦到我醒来后发现暗念的人的朋友坐在我旁边玩电脑，然后她说我暗念的人喜欢我，她是来帮忙传递情书的，情书上写的都是英文，我都看不懂。然后暗念的人的朋友走了后，又为这事跟我父亲吵了一架。
818,&#160; 以前现实生活里很想买一只狗..但都没有实现.. 今天我梦见了自己去买了只哈士奇狗狗 它很可爱.买回家后我和它形影不离只要是我吃的东西我都给它吃一半.但后面不知不觉....我感觉它长肥了 很奇怪！它长的像一只冲满气的布枕头...请大师帮我算算好吗？
819,昨晚梦见我和老公送了三台电视去修理，一台最大的背投电视是老公自己办的公司的，一台是我的，一台是老公的，修理费非常贵，店主说别看收费贵，修好以后永远不会再坏。请问这代表什么意思？
820,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 昨天和男朋友吵架闹分手，心情不好睡的很晚。今天早上睡觉梦见他告诉我还有一个很爱他的女人，他在我们之间犹豫不定，不知道要和谁相好。求解梦 。请大师指点 。
821,&nbsp; 大师您好，我做梦梦到去洗澡，没带拖鞋，正准备要走的时候，突然我一同学喊住我，把她的鞋托（夹趾的那种）借给我穿，而且两只鞋还不一样，上面有些脏。当时我旁边另一个同学好像也没带拖鞋，想要穿这双，但最后我没让给她，还是我穿了。这梦到底什么意思啊？有点儿担心
822,梦中&nbsp; 梦见自己左手臂忽然长了很长的毛&nbsp; 然后自己很烦就拿指甲剪去剪&nbsp;&nbsp; 但只是剪了一点点&nbsp; 因为指甲剪太小了&nbsp;&nbsp; 请问这有什么预示？
823,做梦被单身妈妈勾引，等我打了电话走到约定地方，远远看见她在对人群说“今天又有个男人被我勾引来了什么的”（感觉她是想让我在中人面前出丑）去的地方好像很熟悉，路上看见熟人但没说话。我看这阵势我扭头就走了，梦里感觉她看到我了，但是没当众揭穿，求大师指点，这梦什么含义有什么预兆。
824,梦见自己有一天晚上自己去街上逛，看到了街道上有一个的码头，还有潜艇，然后梦到了第一个男鬼，他和我擦肩而去，然后回家，碰到了一个小的女鬼，也是擦肩而去，然后碰到一个老头，也是鬼，也吃擦肩而去，然后回到家就一觉不起，有被压身的感觉，自己动弹不了，说不出话，偶尔能动，能说话，但是有意识，然后起来后就寻找梦的原因，在家里的院子里，看到一个和梦里不太相似的场景，但是有一丝的熟悉，然后突然间地面冒水，天上有外星人掉下里，追杀所有的人，我赶忙逃窜，然后就醒了。
825,我昨晚梦见自己生了个龙凤胎，但是我没见着，接着又生了个男孩，我还看见了胎盘，我未婚，有男朋友，现同居，不知道此梦有什么含义，可请大师为我讲解。
826,&nbsp;&nbsp;&nbsp;&nbsp; 大师你好，我昨晚梦见把手放在一个袋子里在摸什么东西的时候，里面有好多只蜜蜂蜇了我！手被蜇的肿肿的~可我不知道里面是有蜜蜂的，第二次以为没有了，结果好像还有蜜蜂，就又被蜇了，早上醒来，感觉这个梦怪怪的，希望大师给解一下，这个梦是什么意思？谢谢大师
827,梦见去喝好多年未见的以前是老师兼校办工厂厂长现在是高中校长的生日酒，本来有几个相交甚好的友人一起走，不知不觉他们都先去了，我独次去的途中金手镯被人哄抢(实际 上有个手镯之前已经弄丢了），之后我爸爸妈妈还有弟弟及老公都出现了，后面经过好多条陌生的人烟稀少的路，在一个很大的熟悉的工厂前面找到了回家的出口，抢镯的人也不见了
828,梦见女儿上身缠绕几圈高压电线，触电后后背被电的皮开肉绽，血肉模糊，我吓得大哭，跑过去把女儿抱起来，翻过身来女儿又没事，而且还会笑。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
829,本来是和以前的老板娘去玩，玩儿的很开心，还拉着手转圈，转晕了蹲在地上，然后看到前面有一堆沙子上面有一个很大的石头，石头上有一个断的佛像头，然后有人在哪儿掏沙子，接着就看到佛像头往我这边滚，就开始跑，等佛像头到那个人面前就停下了，然后转弯又往我这边滚，我就拉着以前的老板娘一直跑一直跑，然后就吓醒了，醒了全是汗，求解梦？？。。。。
830,先是进了病房但身上并无包扎，感觉受伤了行动不便全身疼痛，得知这医院太黑。转眼又出来了但身体还是那样不适，想抱抱姐姐的小孩却抱不动，自己身上感觉很脏，这时已故的堂妹出现了，彼此没有言语她就是拿块湿毛巾帮我擦身子，还擦了下身，被我母亲看到了，这些场景在户外…求专家帮忙解达…
831,梦到自己进了奶奶家院子，看到有四五条狗在冲着自己叫，但他们都被栓着。这是什么意思了。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
832,梦见和我最爱的人见面了，可他手和脸都很脏，他还问我爱他吗？可我好像勉强的抱着他说爱，真不知道是好梦还是坏梦，因为是太爱他所以整天想着，希望能给个很好的答案，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，
833,梦见先是海水大浪过来冲走很多人 ，我抓着房梁，快溺水的时候房子被水冲了，我被冲到山上抱着一颗树，死去的妈妈还有很多人都在树下我让她伸出手抓着我她没抓住，被水冲断了胳膊被冲走了，然后醒了 又做梦还是发大水  我站在高处冲走好多人  别人小孩子光溜溜的被水冲走，我一家人在山坳里安然    请问这是什么意思？
834,"昨晚梦到在大海上有一条长沙发,我和我妈在一起.远处看见一只小熊猫我为了躲避开它就紧贴沙发让它走了.没想到隐藏着一条蛇,咬住我掌心,情急之下我甩死它了.结果不久小熊猫又回来了  没办法我压住了它 想打110 可打不通  叫我妈也不应  期间它一直反抗我没放手.就醒了"
835,"我昨晚 梦到一个朋友好象是要办酒一样,以前我们的惯例都是送200元,可这次我老公要叫我送500元,我就在想为什么?平时都是送200元钱这次为啥要送哪么多但我还是摸出500元新钱拿在手里不知送没有送就记不得了"
836,"昨天梦到车祸，是在高速路上，我和爸爸妈妈，爷爷，小姨（我们是在路边走，没有开车）。爸爸妈妈每人都牵着一个小孩，可能5,6岁大的样子（两个小孩我们都不认识）。（梦到的爷爷年轻了10多岁，就是10年前的样子，爷爷现在还健在）。梦到的车祸是连着的车祸，开始是一辆大货车翻了，后面一个画面是两辆货车相撞，（然后爷爷就说这个路没建好，到处都是弯道和下坡。我就告诉爷爷现在的路都是这样，开不熟悉的人很危险。）接着就是最后一个，一辆大货车撞了一辆小车，小车都飞起来了，里面的人都碾碎了，尸首飞了出来，到处都是血和肉，车里面的一个男人还从车里面飞出来（好像没受重伤，是逃生）。当时做梦很害怕，吓醒了。做梦时间是早上9点左右。最后在梦里面说我们要报警，小姨说不让报，爸爸说报，我也支持爸爸说报警。就这样醒了。（注：本人曾经在高速公路上班。）"
837,我和丈夫正在赶路，（是在小时候住过的老家，很长时间没去住过的地方）忽听丈夫大叫：响尾蛇，我抬起头看见前面不远的树枝上缠着一条特别粗，几米长的花色眼镜蛇（大概是黑夹金色），我和丈夫不论分说调头就往回跑，躲进了农家院，但我和丈夫没藏在一起。这时眼镜蛇气势凶猛，声势浩大地追过来，在过我们不远处停了下来。这时我能看见响尾蛇露在外面的尾巴（一二尺长）是土灰色，既像响尾蛇又像蟒蛇，其他由于墙角处挡着看不见什么颜色。
838,梦见站在高楼见楼下水池有条大鱼约10米左右鱼鳃处皮有些破损我急忙叫我爱人来看突然鱼肚钻出条大蛇，鱼在水中象泄了气的球突然软了下去，变成一张皮，一阵大风从窗外吹进几条硬小蛇皮又像是死蛇，！！！！！！！！！！！
839,梦到前男友不说话 看着我笑是那种若有所思的微笑以前也曾在他脸上看到过这种表情，但不是经常没有前因后果，没有任何剧情，持续了好久，只是对着我微笑只有脸部特写，非常真实我马上就醒了，醒了以后也是迷迷糊糊的起床后也能记得很清楚那个笑
840,梦中，先被一条花蛇咬，但是伤口不深，被我甩开后，死了。没多久，2被另一条蛇咬（蛇具体是什么颜色不记得了），这次伤口很深，梦中梦见自己挤压伤口，见流出奶白色血液，然后去医院，中途等家人，还没等到，就觉得口中无味，头脑发晕，倒在路上了，但是还是很清醒。拿起电话拨家里人的号码，就醒了。
841,在原先的小学 吃一个夹心雪糕 然后掉地上一小块  然后又去商店买雪糕 红的 貌似是买三块  然后醒了
842,好几次梦见在外面拿武士刀和别人打架，期间有受伤也有没受伤的情况，最后经过一番努力把他打倒了，为了不让他再有反击的机会，走过去把他的手砍下来了（还有一次是把四肢都砍下来了），不知道为什么，听着那人在地上哀嚎，我反而很安心。
843,梦见和我老公一起，被一群坏人追赶。不小心我穿的鞋子在一个钢筋庄上刮破一个小孔    ，我使劲去取下来，只是穿了一个小孔，   请问大师，    做这样的梦是什么预兆 啊？   可以用什么好的方法可以破解呢？希望能够得到您的指点？特此!非常感谢！速等待您的回音！
844,发现自己坐在一张小凳子吃饭，也不知道是谁说的我坐在坟上了，肯定是家里人，不是爸爸就是女儿，我马上站起来，想换到另一边去，才发现周围都是坟。好像我站起來的時候，太大力，凳子一條腿掉下來了。後面就想不起來了。
845,昨晚梦见两条鲤鱼，一条慢慢游上岸，岸上还有沙子，是黄色的，当鱼游上岸的时候感觉很好抓住它，好像肚皮很白，大概有两斤多。我正想拿蛇皮袋子抓就醒了？另一条还在水里游，好像水很浅，不知道这是什么意思？请大师解梦一下，谢谢了，。好像人还很多。
846,梦到跟一些朋友 在2间3层没装修的房子打扫。然后我走到阳台。下面有个房间一样的 我下去啦  然后我就被困住啦   有个梯子往下的  但是梯子太短我 没胆下去，上面有个口能钻出去的  我在里面困住 我朋友 好像没事发生一样，感觉困了好久  我才往上那个口钻出去 很难钻 费了很长时间才出去  等下 就醒了
847,梦见自己佩戴的玉佛被一个男生摔碎了，但是没有摔碎的过程，我只是看见我的佛碎了只有一半的身体和脸是完整的，然后就有一个人和我说是他摔碎的，然后我就看见那个男的哦，然后我让他赔钱。哈哈，没啦，谢谢请帮忙解梦
848,梦见变成皇贵妃，在皇后的宴会上得到的地位只有一张普通的桌子没有桌布，但是我看到对面的贵妃也是这个待遇我就公平了，于是我自己摆正桌子坐下来等开始，结果一人发了一摞子海碗，会后得到金元宝银元宝的赏赐，我为了辨别真假咬了一口金元宝，咬掉了一块。最重要的是我是男的啊
849,昨晚梦见很多人（具体有些什么人也很模糊）在以前的老房子那里(房子是外公、外婆家外婆去世好几年了，从小在外婆那长大的)，那个房子明明被拆掉了，可是梦里却没拆完，就拆了一点，但还可以住人，里面还有一个不认识的人在里面住，但只知道有个人住那却没见到人，我在梦里很清醒的记得那个房子已经拆掉了，而且也告诉他们房子不是早就拆了吗，怎么还有呢，他们都说是我记错了，我说没有啊，前几天还和朋友在这拍了照片呢，然后就拿手机出来给他们看，忘了梦里是找不到图片还是图片太模糊无法看清，然后我就醒了。
850,昨晚，应该算是清晨了，我梦到已故的爸爸，还有一个村子里的池塘，好像我还掉到了池塘里（有没有掉下去记不清楚了）。爸爸在梦里一直都没有说话，其实我已经好多次梦见他了，梦里他是没死的。但是我在梦里心里又是知道他是死了的。最后我爸爸在梦里咬了我的左手食指。我就哭起来了，醒来的时候发现确实是哭了
851,他受伤了，我忐忑的跑到医院看他。他问我为什么对他这么好，我说我喜欢他，知道他有女朋友所以不希望给他造成困扰，他也不用答复我。他说不希望给他造成困扰就不要跟他表白，当时我就被震惊了，身体僵硬得动不了。然后就被吓醒了。
852,我梦见 老公 买两个又大又漂亮的钻戒一个送我一个送小三，而且老公瞒我和小三刚结完婚，小三很漂亮穿着婚沙，我没要钻戒和老公大闹，老公说早就讨厌我了，并说我许多坏处，我听后太伤心啦！也有一种被欺骗后的愤怒，老公还能让我留在他身边，我说决不二女侍一夫！说完大哭，心痛原来老公一直看我不好，我自己认为我做得都很好呢。我对老公说就因为你想离婚就这样说我?
853,梦到一个高年级的毕业生回校看老师。我骑车从他身旁经过然后跌下来了。他就过来跟我说话。说了什么我不记得了。他之前在校就追过我我因为有男朋友就没同意。他把我男朋友抓到一所大厦的五楼打。他混黑社会。又喊了上百个混混在楼下。警方来拦住。可等我和朋友上去救男朋友的时候发现有一间房间关的不止我男朋友还有其他很多人。我冲过去抱了男朋友。她浑身都是伤。
854,"梦一开始就是发生在从地铁站台出来的那个通道里,周围三三两两的有几个人从身边走过,我梦到自己拿出自己的水壶倒水洗屁股。第一次梦到的时候没有人看到但是我抬头看到有个摄像头。第二次梦到就有人在旁边看,我心里还特别不好意思。"
855,梦到头上长了好多可以吃的东西（黑木耳）。后自己全部掰掉，母亲中途曾劝阻不要掰，好像说怕我掰掉黑木耳后头发变少影响形象，但我未听劝，告知母亲头上长黑木耳很丢人，然后就全掰下来了。随后还拿起掰下来的木耳沾了点酱油醋汁，放到嘴里吃下去一些。然后就醒了。
856,一电梯的同事进电梯，一开始进去两架电梯内室是打开的梦境，后来电梯开始运营的时候好像又个隔开的，然后电梯突然下降，电梯里的同事有些就半卧式趟在电梯里，我也就立即半卧式趟着，电梯里的指示数字乱跳，结果门打不开，快要窒息的感觉就醒了
857,"梦见我跟初中同学还有一些人在姥姥家那边的地里追赶一群罪犯,开枪打死了好多罪犯。后来还有两个跑了,我用其他人的枪怎么打也打不中,也打不出子弹。再后来我去追那两个罪犯,发现其中一个是二姨家的弟弟,二姨路过的时候还很生气的说我踩坏了她们的地。请大师详解!多谢!"
858,梦见到去对面楼的门口柜台上偷苹果，拿到苹果后，把柜门关上后，主人家有人听到了，从楼上窗口直嚷：“是谁又偷我苹果！？”我吓着拿着苹果直往主人家反方向跑，但因为我家在他们家对面，所以不敢跑回家，心很紧张的想着不会认出我的…
859,梦见到去对面楼的门口柜台上偷苹果，拿到苹果后，把柜门关上后，主人家有人听到了，从楼上窗口直嚷：“是谁又偷我苹果！？”我吓着拿着苹果直往主人家反方向跑，但因为我家在他们家对面，所以不敢跑回家，心很紧张的想着不会认出我的…
860,昨天我做梦，梦见自己家的玉米被邻居偷了，玉米粒从我家撒到她家门口，，然后我看见他们增在往车上转玉米，我就打了110，警察来后，我告诉警察就是邻居偷的我家玉米，我有证据然后就醒了t同时往车上装玉米的还有我的叔叔，我说我要告你们，证据确凿，谁也跑不了，我想问问大师，这个梦的吉凶如何
861,梦见小偷两次进家偷东西，但是没有财务损失，第一次没有看见小偷，只是家里变得很乱，然后我爸爸说是小偷来了。但是好像没有偷到东西。小偷第二次来的时候，发现并抓到小偷。小偷有拿刀出来。但是并没有伤人，后来还和小偷聊天，叫小偷不要偷家里东西，小偷说没偷东西。还和小偷成为类似朋友一样的关系，小偷很好交流，
862,走路途中，一只巨大的白猫横在我前面，伸懒腰，我小心的绕开它走了。就是这么一个画面，希望大家能帮我解一下感谢啊。看起来那猫还是比较温顺的~。
863,昨天梦到自己在高考，题已经答完了但是试卷被别人折了很多层（就是试卷不能过机器，卷子无效。）跑去和老师反映，她也不帮忙。今天做梦的具体忘了，大概是（我实际上没养过狗）梦中在我家里（但实际上那不是我家）有只狗慢慢走过来直接跳起来，手搭在我脖子后面，接着我怕它拉尿，把它放下来时，它流泪了！（我今年高三）
864,梦见坐在一间教室里我侧边坐着一个人（死者堂妹）我看她的脸有微微变话成死者的脸，我看了很恐慌就很堂哥说，堂哥叫我不要看会和我犯冲，于是我转过去角落开始哭有转回去再看一次那脸就几乎和死者一样我，我被吓得很害怕旁边死者的亲妹妹解释说她会那样是太想念她堂姐了，她也担心她这样会吓到人（死者去世十几天她亲妹妹是我小学同学，这个同学的家人及堂妹我都认识
865,"在梦中和母亲起了一些争执，于是母亲一气之下就和她的姐妹到上海旅游了,由于不知道此事，我对母亲十分担心，然后在家哭了很久。还在家见到了去世已久的父亲。后来得知母亲是去旅游后，很生气。又哭了很久。出门后看见了从前喜欢我的男生，于是对他抱头痛哭，然后，他现任女友经过，他就把我推开怕被误会。后来的太混乱记不清楚了。"
866,梦到去旅游，然后走到了一个农村大院，院子很大，而且院子里都是雪梨，有的有冬瓜那么大。有个大伯给我一个雪梨让我吃，绿色的都没成熟的。被我扔到水里了。我自己摘下来吃了一个。（不是最大的，但绝对是摘得颜色最好的。最甜的。）
867,到国外旅行，好像是埃及，有个当地男人陪我看看风景。他带我到河边，我看到河水很漂亮，鲜花飘在河面上，但是天气很冷。这个男人说可以下河，我刚想着应该换衣服，他突然一把把我推下河，然后我很生气，在河里挣扎了一下，自己爬上岸，找了河边一户人家换衣服，突然感觉外面冷，犹豫还是否下河，就醒了
868,同学聚会，别人送我的肉及新鲜大豆，我吃了漂亮的小手皮后感觉很恶心，随即没吃。我送同学礼物是两床棉被。也有同学送3床棉被。因毕业时间较长，同学间互相不认识。聚会的地方貌似原来的学校，可地方很小，只有几间房。同学中有画很浓的装，自己也不被关注，场面很热闹。
869,梦见母亲去世，我哭着给她挖坑，没有梦见棺材，挖坑时挖出没有被埋在棺材的死人，尽然是去世的亲人好像要合葬什么的，还把死人肉给挖出来了，然后问我父亲还挖不挖父亲说挖，梦境中挖坑的地方不是墓地是在一个大柳树下面，不远处有条河当时是在晚上月亮被云遮住了
870,自己看到好多人清洗一个活人，后来他死了，又弄又洗，把他做成了两个大萝卜，比真萝卜一样就是大好多，很透，很脆，那个男人手拿两个人肉萝卜，还向我显摆，后看到一位妇女卖包子，同伴要吃但我的脑子里就出现这肯定是人肉包子，掰开来看还真是人肉的
871,场景是木地板，有一只公鸡，我好像在公鸡下面找什么东西，然后那只公鸡叫我的名字，他啄我，但好像是和我闹着玩，然后是看到了两只不一样的乌龟，一只深绿色，一只浅绿色，爬在那不动，但是我就是知道他们还活着，还有最让我害怕的，一个黑色的影子，很模糊，旁边有个可以站着的老虎，和一只小狐狸，他们都跟着影子走，狐狸很漂亮，老虎对影子很尊敬。
872,梦见我过世的母亲要开商店 自己和她交谈 我父亲帮着粉刷房子 又梦见我故去的奶奶 并在梦境里知道奶奶过世还看见了奶奶的灵魂 还梦见我家过世的小狗 很健康 梦见自己从高高的雪山顶上滑下来 还梦见自己和自己的对象吃饭 以及参加招聘会 自己错过了 去的时候已经结束了但是做完梦 很舒心 没有特别恐惧或者什么的
873,我开车，像小跑车，丈夫坐车，像喝醉了。前面一像方程式赛车向侧开，前面路况着，我继续向前开，遇断路(无路)，无法掉头，丈夫下车在路旁田埂上摇摇幌幌走，我拖着车回走，突然他掉进旁边像漏斗似的水塘，水不深，但水塘很深，内有梯，很滑，他一直努力往梯上爬未成功，呼救旁边，遇一村妇，唤来几人救起，围在一起讨论。梦醒。不知死活
874,热热闹闹的吃饭桌面上，有个很开胃的一道菜，内有蘑菇鸡肉等等，很营养很清爽的汤。有条四脚蛇不停的周转于整个吃饭气氛中，.......墙壁上，饭桌上，身边的人不停的扑打，我内心有一种厌恶的感觉，突然那四脚蛇就游到我脚边，自己大叫着醒来了
875,大概蛇年大年夜前夜，婆婆说做梦做到我女儿掉江里了（初一去我娘家，头天晚上聊天时有聊到说我娘家那边下雪，车比较不好开）。结果婆婆半夜打电话说让我别去娘家了，说她做梦做到我女儿掉江里，她哭了好久（后来还是有去我娘家）。这个梦到底寓意什么？我女儿今年虚岁7岁，实岁5周岁多点。而且最近我女儿突然问我关于生死的问题，问着问着她自己就说很害怕，然后哭起来，让我比较恐惧
876,钱包被小偷偷走，想着钱包里面有身份证，马上坐飞机要用到，立即转身抓住小偷，是一个小男孩和一个小女孩，从两人身上搜出钱包（包括其他他们偷得东西，都据为己有），来个一个母亲，我跟她据理力争，最后告知不是这两个小偷的母亲，然后我们带着小偷一起到机场。中途分开两拨，我带着小偷男孩，到机场找另一拨人时（此时另一拨人是我对象和另一个小偷女孩），转身正好看见他们，随汇合。跟我的小男孩不见了，等了一会又来到我身边。
877,在梦中梦见自已在一个有山有水的地方风景很美，突然发生地震，梦中的房子是平房，房屋是用水泥倒的一块一块的石板做成的很坚实，在地震中自已改赶快找地方躲起来正着急时有人指导我房屋里有地洞，自已到了地洞后一看地洞没多大里面堆放一些杂物占了一些地方，要躲的人有好几个见此情景我让房主把杂物重新整理一下让所有的人躲进去了，眼看外面的水快淹进屋内了，自已赶紧上面盖上盖子。盖子似乎是透明玻璃做的
878,梦见在电影院看电影，是最近热映的周星驰的《西游降魔》....不翻书、不求人、不用到处烧香拜佛，只需用微信扫描二维码（搜索：fotao9），就能享受到佛滔居士专业、免费的姓名测试打分、起名、解梦、八字、爱情、运势服务。
879,昨天梦到跟高中女同学，边泡温泉边做爱。在温泉里面反复抽插啊，热气腾腾，场面非常的香艳啊有木有。那个女同学好久没见了，只是在微信好友圈里面经常看到她秀照片。。没想到就这么梦到她了啊。。。。。。。。。。。。
880,梦见家里被贼偷了，贼好像趁家里人睡着后用药把大家弄的睡得很死，在家里翻箱倒柜，把家里值钱的东西和钱 卡都偷走了，等大家醒来一看，家里乱七八糟的，沙发过道到处都堆放着翻出来的东，贼偷完东西已经走了，我赶快就看钱包里的现金 卡等，一看都不见了，全部被贼偷走了。
881,今天凌晨6点左右在自己家我做梦梦见女儿上厕所，从厕所跑出来在餐厅滑了一跤没摔倒吓得她回到床上打哆嗦，说不上来话，我去厕所看有个人躺在厕所里睡觉全身光着。我赶紧跑到女儿屋试图给他掐仁宗让她会说话，本人就醒了。
882,梦见有人给我算命，说近一百天内长辈会死，会有人被淹死，然后梦见自己走在水边，险些落水，随后自己又抓了上来，然后吓出一身冷汗，随后就醒了
883,一只黑猫一直咬我的右手食指，很疼，那只猫眼睛发绿，很吓人。我平时很不喜欢猫，也说不上讨厌，反正就是不喜欢，我平时也不怎么做梦，甚至一两个月才做一次。
884,两个朋友从窗户进到我房间，其中一个住在我楼上的，住在我楼上的朋友身上衣着光鲜，另一个朋友身上伤痕累累，有血迹，没穿上衣
885,昨晚梦见，好像是一个工厂在很高很高的山上，我走到边上，往下看时，上面很高，看下面的东西非常小，旁边有很多黄土，还有黑的，这时，突然有人从后面拦腰把我拽进土里
886,我和一个女性朋友洗澡完回来的路上，在一个很细长的类似圆管的洞里捡到两块玉，还是用红绳系着的，第一次没捡起，后来又捡起来了，还用剪刀把红绳剪断拿回来的，后来回到家后还梦见她老公的头发变长了！
887,乱七八糟的很多人，然后记得最清楚的就是玉碎了，但是只是边缘的部分掉了一小块，然后感觉很心痛，身边好多人都围着，大概就是这个样子，具体的记得不是特别深，就记得玉碎掉时候的样子，ps：这条手链是一个男性朋友送的，
888,我梦见女朋友来我家！带了很多人！我说你带那么多人干嘛？他说好！我走！我说好啦！然后我们在做菜时她的牙齿像蛇一样要咬我！我躲开了！
889,前天做梦梦见老婆在一个吊在空中的小木屋中被我的2个叔叔拿刀活剐，都露出肠子了，2个叔叔自己也互相活剐，也都露出肠子了，木屋下的血混着水象小河一样不停地流。我自己在地上，拿着把手枪，手枪还从枪口漏出些火药，想开枪又不敢开。然后就醒了。这两天想起来就感觉害怕。
890,在梦里梦见我老公和她前妻离婚后，有一天他带我到他前妻家里去，发现他前妻竟然是个天生的瘸子，而且他前妻并没有想要挽回婚姻的想法，还很坦然的接受了我，可是就在我要离开她家的时候，他们12岁的女儿竟然出现拦住了我的去路，还让我一定要给她妈妈一个说法，最后竟然把律师都叫过来了，我一气之下摔门而去，我老公也什么都不管的出门来追我，在他拉住我的一瞬间，我发现我老公的左手臂竟然是断的，还呈现出焦黑色，像是被火烧过一样的颜色，这时我才发现原来我老公以前一直是带着假臂的，这次因为出来追我，太匆忙，把假臂弄丢了。请问这个梦预示着什么？
891,"梦见老婆哥哥的6岁女儿突然生病,呼吸困难,脸色越来越白,抢救无效死了,岳母抱小孩痛哭,小孩的爸爸也在哭,并说了一句女儿要走也没办法,最后自己也哭醒"
892,每晚都会梦见我的小学同学，她们曾是我的好朋友，后来因为小误会没联络，但是分开后这14年，每晚都梦见她们，有时候她们还是我好朋友，大多时候她们一起在害我冷落我孤立我。
