text,label
昨晚梦见和几个朋友行走，我抬头望蓝色的天空时，朋友没等我先走了，只剩下我和一位朋友，我在前他在后，望着空中飞行的飞机，看着看着飞机突然直线掉落地面，在掉落地面时变成一只白色大鸟，当时我很惊讶，开始我以为是老鹰，在我面前飞来飞去，我很害怕，到最后鸟终于落在高地上，我一看是一只很慈祥的大白鸟，看样子很漂亮一点也不想老鹰，看着看着大鸟飞起飞到进出的丛林路过一块土地，地里有花有草很美观，鸟看不见了突然花草中群蝶飞舞往我我这边飞，当时我换让大悟，在梦中说这是好兆头，是好事，我就跟我的领导说公司生意一定会好会火的，地点在我山西老家上小学的村里。请大师帮我看看，谢谢，本人有点迷茫,13
梦见进入初中的同学家里，那个女孩一直都非常漂亮，但其实我和她的关系并不亲密，而且许多年不曾联系。进去的是一个非常漂亮的别墅，里面还有一个非常精致的小教堂。,8
昨晚梦见：在一个有山有树有水田的地方，之前经过时看见了一个很大的蛇尾巴，知道那有一条很大的蛇，但再次经过时，这条蛇已经死了躺在水田中，很大很长，那曲线特别像一条美人鱼的样子，颜色是一般蛇的颜色，青黑色。我本来很怕蛇的，但梦里我不怕。请大师解解。,14
梦见别淹死的陌生人刚沉下去又上来，而且是两个人了，一个是人一个是鬼魂，而且那个陌生人还是女的，穿着红衣服，奇怪的是我梦见我男友就站在那个水池旁边，而且看见那个女的淹死了他还在笑，而且是很可怕的笑，醒来以后我还觉得那个女的好像是我，但是觉得长得又不像自己，这是什么梦呢？预示着什么,10
梦见坏牙掉了。怎么回事，求大师。。。（ 我牙齿都挺好，就下牙里面有一颗坏牙掉了，而且还出血了 ）然后我拿着牙，那牙特别长特别尖。 把牙给我老公了。 然后问他扔哪里好， 求大师解,14
今天早上7时左右，梦见听到窗外下雨，梦中我立即开窗收老公晒的床上用品，但是我们夫妇用的那条旧草席，突然从晒杆上被狂风大雨刮下楼，破散了。我将另一条旧棉花袋往窗内收回，很吃力，非常难拉，当我使劲拉回时，这条旧棉花袋竟然变成一条不太旧的草席了，以前我家没有这草席。接着后面的梦是，我因为学习任务完不成，很悲伤在向老师和同学们解释说，大脑被撞伤后静不下来学习等等。接着梦见一男同学把一关于我学习的情况资料放我口袋，还温柔地、细心地帮我钮上我平时敞开的黑外套的钮扣。,14
昨天白天下了一天雨，晚上下的更大，今天下午我要出差，结果昨天晚上做了这样一个梦，不知是否跟我这次出差谈合同有关：我梦见我在一个陌生地方寻找挣钱的门路，结果下起了大雨，雨一直下，泥石流，洪水爆发，简直像世界末日，水都淹没到人胸口了，好容易找个山洞能躲藏，结果水一直在涨，最后冲进山洞把很多人都淹没了，我被一个女的拉住了手，躲过了这一难，她说她无家可归，这里只剩了她和她的随从，我说你救了我，我会当你是妹妹一样的亲人，相信我妻子和家人也会善待你，就带这她和她的随从回家了，但是路途太远了，几经波折，才到了西安东郊，见到了我哥哥（姨妈的儿子），结果他家因为灾难就剩他一个了，如此落魄还给了我一笔钱让我坐车回家，回到家里，我发现老丈人在一辆新的大东风半挂车上坐着，小舅子说是我媳妇买的，我去问我媳妇买这个干什么，她说没啃声，我越问越急，就此争吵起来，他就进了我们家门，但一开门，怎么全是她娘家人，我非常生气简直当我死了，这时就我和救我的那个女的还有随从在大街上，此刻她和她的随从突然摇身一边，变的像天仙一样，她的随从像个武士，半悬在空中，指了下我，从我身上竟然出了一个样子跟我一模一样的金甲武士，也跟她悬在了空中，她说她是龙女，我已惊讶，你是龙女？我见到了龙女？结果就醒了，不知道这个梦是有寓意的还是胡乱做梦呢，不知是吉是凶，还请大师解下。,14
几年 总做一个梦，？我梦见夜里从梦中醒来去开家里的灯，不是灯光微闪要熄灭，就是根本打不开。然后看自己家的防盗门总是开着。然后就会在梦里醒来心砰砰直跳，有时会有反复两次次才醒来。这是为何呢？,7
梦见自己结婚了，结婚对象不是我现在的女朋友，没有看到婚庆。只看到结婚证，她1988年的 比我大一岁。然后见到我现任女友，她很伤心。 说每天都会去看我、,9
 昨天晚上梦见了掉左上边的大牙，掉了好几颗，还流了好多血，而且还是在姥姥家一个荒芜的院子里，还梦见了去给每家每户送对联。,14
大师你好，昨晚做了个怪梦，梦中在公司厕所里，厕所前边有个小水坑大概有20公分深左右，我刚小便完站在马桶边上。这时一个不认识的男士30岁左右来大便，他直接蹲在水里屁股朝我，突然他屁股微微抬起一声震天雷鸣声中夹杂这大便一阵阵劈头盖脸向我喷来，后果自然是他喷的我全身上下都是。当时看他极力在忍好像怎么也停不下，最后他干脆一怒之下提起裤子不拉了。我当时在想算了他也不是故意的拉肚子没忍住吗，所以也没生气。就自己在边上把脸洗干净，顺手一摸脑袋上边也都是屎。然后就醒了。。。请大师帮忙解梦，万分感谢！,13
我跟我的男朋友在一个床上 然后我问他你跟我姐（一个姑姑家的姐不是亲的姐）做爱了么 他说做了 然后我就哭了 边哭边打他 然后他说是我叫我陪我姐睡觉的 还说做了还不好怀孕了还要给一百块钱,9
梦见一棵树围的一堆人，树周围滴了半圈血，有一个人在滴血，最后人都走了，发现自已身上被滴了一滴血，正要走的时候有一个人跑过来往我手上抹了一点黑。梦里感觉他们都是本地人，就我一个外地人，感觉很孤立。,9
学校准备考试，邻近考试时间的时候几个朋友都拿出自己的礼服，只有我没有，就问她们为什么不告诉我，她们却说没有义务要跟我说这些，她们就去练习，我就着急的找可以穿的衣服，快哭的时候有个男生安慰我没事，后来我就去考试，考试的结果记不清楚了,9
今天早上九点多梦见老公当着我的面站在那里抱着我一个女同学的腰还在那里笑，最后我看不下去我就走了，然后他带着我的那个女同学也走了，然后我就在电脑上写怀念我以前的男朋友，心里也觉得老公不好，然后老公回来了，我就找他吵，然后我又告诉我的家人了，我爸妈就很不好语气的说他，他都不理，最后我说不是我，他可能饭都没得吃，说他没用，他就拉着我出去说，我即使眼睛瞎了我也能轻于的打开那个门，我老公他就有布蒙上自己的眼睛朝一个木门走去，真的轻于的打开了，我看到没话说就走了，然后我又梦见我跟我的另一个很好的女同学去散心逛街。,9
我梦见那个洗衣机像我们学校的暖气一样，上面还放着洗衣篮，一个女的像是刚睡醒，走路摇摇晃晃的，不知怎么的摔了，头进了洗衣机，洗衣机就这么开始转动，把她的头绞烂了，我能听见那个女人的一声闷哼，然后头就烂了，血和碎屑流了一地，还看到半个脑子,9
梦见在水里被4条大蛇追，我和一个人做一条小舟。边上还有2个人同坐一条小舟。把身边的人都咬啦就剩下我一个人在一条小舟上，被吞的人鲜血直流。,10
我的男友出了点事，暂时回不来，我却梦到他给我打电话，来电显示是个刑，我却不认识这个刑，然后他跟我说分手，之后我就很难过也很害怕，就大师点解点解,9
昨晚梦见两个很久不见的朋友骑车送我去车站坐车回家，快到车站的时候路被很多木材挡住了，边上一个男孩在烧火，感觉火越来越大，后来我们走了不知道扑灭没，到了车站买完票才发现我的包放在来时骑的车上忘拿了，,7
我记得一共有3只大蟒蛇，还有火车，前面的2条死了，后来又出现一条，那条大蟒蛇嘴巴张的好大，一直追我，我好害怕，我一头钻进了河里，并且屏住呼吸，后来我憋醒了,19
梦到我回到小时候居住过的家，回来取东西，里面住着别的人，乱动我的东西，我跟他吵起来，他打我，但我没有出血，我假装害怕，准备跑出去，他放狗追我，然后我踩到了屎，我把鞋扔了，可是袜子上也有，现实,13
梦见在外旅游和几个姐，姐夫一起。核弹爆炸，我身披白布到处躲避，又见同事因偷窃被捕，我因是在国外语言不通不知自己身在何处，后被告知在波兰，因语言及钱的问题打电话告诉在家里的老婆没成功。,9
我今年高三 昨天省里组织的一次适应性考试刚考完。我昨天梦到我骑车子上学，看到有一个圆圆的陨石从天而降，拖着一条淡灰色尾巴，我旁边的人和我吵架，她用指甲掐我的右胳膊，有指甲印，而且破了出血，血不多 后来她又和我道歉,15
梦见鬼抬轿。有几个黑衣人抬着一个白轿子里面点着腊烛还有个神像什么的，我在河边洗衣服一转眼就把我抬上轿了,19
梦里说我去给他家做孩子了，完了以后他们一家四口带上我晚上都睡在一张大床上，次日醒来，邻居的两个孩子和孩子的爸爸都死了。女主人还在纠结家里太穷了，连一口气做三口棺材的木板都没有。梦里也没见到棺材，也没见到后来死人的尸体。当时梦里我还心想，以后我结婚了得对这个女主人好点，她家里死了这么多人，以后她就无依无靠的了。,9
昨晚梦见老公一共娶了三房太太，而我竟然是二房。大太太模糊了，老公比较宠我和三太太，貌似大太太看着比较小，三太太看着比较丑、比较老。平时我喜欢买首饰，我算是家里掌柜的，三太太最喜欢买衣服，但是也只喜欢买衣服打扮自己，别的事情不多管。前些天老公才给我买了一件金饰品，后来三太太撒娇说她要买漂亮的衣服，这衣服比我的首饰还贵，我就不高兴了，我追着老公说，你给她买件衣服就那么贵？给我买的首饰，如果咱家遇到难处了，还可以变卖抵挡一下家用，拿衣服能卖吗？买那么贵的干什么？你不可以给她买！老公就生气了，对我说，那只准给你买，不能给别人买？你也太霸道了吧，我偏要给她买。我俩就吵了一架！    后面买东西这些，很清晰！求大师妙解,9
做梦 梦见我跟男友出去玩 中途 他好像是去买什么了 还是干嘛 我就在车里等他 无聊我就玩手机 好奇心 就去翻他的QQ聊天记录 结果就看看见他跟他最好的朋友的聊天记录（男的），他跟他朋友说 他把以前认识的一个女的肚子搞大了 现在要回来找他 问他朋友怎么办 他朋友说 让他自己看着办 还说我是一个不错的女孩 然后他就说 他不想告诉我 也不打算告诉我 就先这么瞒着我 接着我看到这就已经傻眼了 梦里我当时就特别的揪心 我该不该揭穿他 我想先背着他去找那个女的 但是又想先问他为什么不告诉我 最后我就在这种纠结中醒了  当时心里特别的乱,9
我梦见在路中间有一只走丢的白色小狗，很胖，有背带，有一对情侣在试图靠近它想把它带离路中间，但是小狗很害怕一直警惕的趴着，好像还咬了一口那个男的，没有流血只是牙印，我看不下去，上前一把抱住小狗，也被咬了一口，也是只有牙印没流血，小狗也感觉到我的善意，乖乖的让我抱着，我仔细一看，居然是一只小斗牛犬，软软的很可爱，就是有点脏，那对情侣居然是我的,20
梦见鬼压床，然后被一个男鬼掐脖子，被一个女鬼咬，挣扎着起床，醒过来后开灯，灯开不了，开门从房间里出来，等还是开不了，看见电脑的屏幕开着，好像家里那两只鬼在追我，我就跑到父母的房间去，老爸老妈起床开灯，灯开得了，老妈就说都是针对我的，突然我就记起我家后面的楼梯下我上次好像把别人的骨灰洒了一点，然后就和老爸下去找吗，找不到，老爸就把墙给拆了，把地挖起来，然后我就回房间，突然就醒了，可是在梦中我还以为我醒了才走出房间的。,7
有些模糊了，开始我娶了个媳妇但没结婚，梦见和她上床做爱，她看起来不胖我却很难抱动她。梦里我们家有爸爸爷爷加我媳妇，妈妈是4年前去世。后来有一次饭局都喝多了，就这时我有个师傅带我爸爸出去有事…后来听师傅说爸爸死了，是为了救掉水的人淹死的。可我不信，我哭的很心疼。后来爸爸的灵魂回来了，像以前一样生活，他告诉我他是被师傅等仇家暗算的，我爸爸本来当,29
凌晨梦见和弟弟聊天，聊着聊着就看了下时钟，发现上课快迟到，然后走进卫生间看见一只白色很肥的小狗，我弟说是我们家的，（但是我家狗是黑色的），我妈还说我不在的时候弟弟把它养的很好。路上我看见路两边的树开花了，右边房子的屋顶上有一女人在给人示范瑜伽，之后屋顶塌了，女人掉下去了，经过那女人的家时，那女人被她的学徒围着看她有没有受伤，然后她说：“这,32
"梦见母亲站在高高的梦见母亲跳悬崖边,突然跳下悬崖,可奇怪的是她落下悬崖后,躺在一块大石头上,悠然自得,一点没受伤,起来与正常人一样",14
梦见被子里有只小白鼠先咬了我脚趾头一下，我打了它一下，它又扑过来咬了我一下，我就把白鼠包在被子里扔到房间外的角落里，然后叫我前夫帮我打死小白鼠，但是他怎么也打不到白鼠，最后白鼠跑掉了。,20
梦见火烧的很大，是在一大片楼区，但是楼方没有倒塌，所有的人都到处跑寻找出路，但是跑不出去，只有我一个人跑了出去，但是我也受伤了,7
梦见与自己相爱的男友，突然间变成有家世的人（男友是我同学也就24岁），我连小三都不是而是小四。我很伤心，但我怀了他的孩子，我说不爱我就放我走吧。不知怎么的他好象又成皇帝，他硬是不让我走。他说男人三妻四妾是很正常的。我就一直跟他冷战！不知道是不是宫斗戏看多了。,9
我是一个建材公司的男业务员，昨夜做了个很特别的梦，请大师给解说下，是这样的，我梦见自己站在很高的楼里，面前是电梯，背后也是电梯，整个楼房都以黑金属色布局，非常恐怖，从我站的地方往下望，就像无底洞一样，我非常害怕，怕摔下去，就想坐电梯下去，可跑到这个电梯就刚好下去了，看对面电梯上来，跑过去又没赶上，正在无奈时，左边出现了个楼梯，我顺着楼梯下了一层，遇见了一个女孩，感觉似乎是朋友，可我又想不起来再哪认识过或见过，她跟我谈笑后一起去见了一个男考官，他提问一些问题，女孩回答不上来，我回答了，印象中说过1755年出生，叱咤风云十余年，之后让我单独通关了，我一个走过去，在一条非常恐怖的黑色小径上独走，两边的树木都枯萎了，非常恐怖，走着走着，一个身穿铠甲的男人盘坐在路中间，当我走过去，他站起来挡住我，从他身体内部逼出一个金光闪闪的东西，从嘴里吐出给我，我拿着看了看，就放进嘴里，那东西从嘴闪着金光到脖子，到胸部，进了肚子，渐渐就消失了，这是我才想起来问他给我吃的那是什么东西，他说那是舍利，我很吃惊，吃了舍利，一吃惊就醒了。折腾我一晚上都没睡好，不知道这个梦预示什么，那个1755的数字代表什么，对这个数字记忆很清晰。,19
梦见自己的小指有一个小口子，不停的流血，而且不流了自己还会去挤一挤，然后又会不停的流，还滴到裙子上，我还用湿巾擦拭，还跟姐姐去看医生，医生说我们得了什么传染病，不久就会死的，我还梦见姐姐给我钱，二十几块，好像是说昨天你给买的东西的钱。。。,9
"我梦到我很不满意的驳哥哥的话,他说我的老父亲不勤快,很懒,我就说他没说了,你自己不干呢,爸老了,大声的说哥哥不好,父亲没说话.我女儿自己玩不小心掉进湖里,我正担心怎么救出她,结果她自己游出来了满身的泥,我心里想有一身干净的衣服将给她换上.",14
"我梦到自己到了婆家提出离婚,但是有人劝说,给我拿东西让我吃,后来我没吃却发现自己的嘴肿了,我心里好惊讶怎么以下子就肿的像一大朵花,忙和婆家人要水喝,后来就醒了.",16
 昨晚梦见跟男朋友吵架了，很凶。差点分手了。。。这个梦是什么预兆啊？,13
您好！我奶奶和姥姥现在还健在，姥爷在2011年9月份去世的，可是我在梦里梦见参加了奶奶的葬礼，随后又参加了姥姥的，接着又是姥爷的，在梦里我还给他们亲手做了花，然后我给奶奶的那花送的时候还用绳子绑在了我自己的头上，骑着自行车送到坟上去到半路的时候，我忘了因为什么我又骑车回家了，最后送没送出去我忘了，然后又是姥姥躺在那个灵棚里在梦里给奶奶和姥姥的花是一样的，到姥爷那朵就不一样了。我想问一下这个梦是什么意思，麻烦您解答一下！,13
今天做了一个梦；梦见和舅妈一起坐火车；我抱着孩子；舅妈提着两个箱子；里面都是我和老公的衣服；在火车未到站的等候片刻；火车来到时；舅妈一时的高兴忘记了我的行李；我可抱着孩子；看到箱子忘记了拿；可我又抱着孩子；怎么回头拿行李呢；舅妈却只顾上车；我就急忙跑上车去叫舅妈；总是叫不答应；我走了两节车厢；车却开了；我急坏了；怎么办；行李丢了；我想这梦是丢了衣服了；可从来没有做这样梦啊；求解,9
最近老是怪梦连连，前不久梦见搬家，可是一进门，怎么还是我现在住的这个房子；过了几天又梦见一个女的拎着小女孩，都是鬼，找我帮她们什么忙，吓的我在房子不敢出来，结果房子全烧了起来，吓的我又烧香又烧纸的，最后走了怎么又来了个男的拎着一个小男孩，也是鬼，把我直接吓醒了；昨晚又梦见跟日本人打仗，我和身边的兄弟们被包围了，他们杀死了我几个战友，一气之下，我把那些小鬼子都用机枪扫了，全打在腿上，子弹洞猛流血，结果我们的人把前面的一个碉堡炸了，我喊了声卧倒，结果在床上翻了个身就醒了。最近怎么怪梦这么多，不知是祸是福，有何预警，请大师给指点一下。,9
 我梦见本来似乎是要去什么学校找人的，结果前几分钟还是学校场景。往后就是一道翡翠绿的湖水。上面漂浮着一些浮游生物，像海藻类的东西。然后我看见边上的丛林里有一只白色的老虎，还挺壮的，盯着我，似乎要向我扑来，好像是不注意，又好像是为了不被白老虎袭击，我掉进去湖水。在水里我梦见我慢慢下沉，往下看翠绿一片不见底。躲避了白老虎的袭击。好像梦见我掉下去的时候，手里还拽着一个熊偶。似乎是个熊娃娃，但是在梦里又感觉似乎有生命似的、我没被淹死，悄悄游上岸。发现那白老虎在寻找我。但是没找到。后来更奇怪了，白老虎不见了，梦见是一个男人假装的白老虎。目的是为了给他学生进行什么哲理性的课程。貌似那老虎是他假装来给学生上课的。,19
记得的梦不长。三个人在家里整东西，妈说把几个箱子并起来地方可以空些，我说并不起来。爸要帮我整，〔此时他已经蹲在那里开始整了〕我不要他整，〔那时妈站在阳台〕，他突然站起来往阳台走，不知为什么他们一下就跳下去了。然后我惊醒。,14
梦见我姨父从高处掉到一个水池子里被淹死了，我特别着急，我小姨也在附近没有着急的样子，我把也在，也不是很着急，我特别着急，然后我把从台阶绕下去，到水池子那那是我姨父不行了好像，后来我爸用绳子把我姨父绑住，我们一起从上边把他拽了上去，我不甘心给他做胸部按压，但结果虽然突出了些水但也没救活。,35
梦见我和妈妈去医院体检排到我们的时候爸爸不知道从哪冒出来还呆在医生屋里，医生说爸爸差两块钱不够我就帮爸爸补上了，接下来该我和妈妈啦，我先办的，医生一开始问我办多少钱的，她给我介绍有30，35，40的我当时只记得医生说30是普通的，40是贵宾的我给她说来个普通的吧，两个人的，我当时拿到卡的时候一下子不小心掉到暖气缝里了找了好几圈也没找到，我告诉他我卡丢了没,9
我梦见跟我老公一起跳楼，跳下去又弹上来了，我心里好害怕不敢在跳了，后来我老公又跳了两次，都有一块板子把他弹上去！最后一次他直接头往下跳，我真的吓死了。。就吓醒了,14
补：梦见自己的车自燃：2月16日凌晨，梦见自己的小轿车自燃，当我看见的时候，车烧的很厉害，已经烧的只剩下架子了。我就看着，没有去救火，看着就醒过来了。,7
上个星期 忘了星期几了反正就是3月26日前 我晚上做梦梦见奶奶对我说 你看 你爸爸没了 我当时就惊醒了 脑袋直冒虚汗啊 请哪位大师给解下 这个怪梦 要表达的是什么意思 ？,9
昨天晚上做梦，有人在一条大路上追我，但是没追上，路上的路灯还断断续续的，有的亮，有的不亮,7
梦见两个太阳一个红色一个白色，我却认为是月亮，一条青龙盘旋着，在看我，我站在楼上向下看，一个鱼民挑着水，一半是红色的一半白色的,29
梦见自己牵着两头牛拔田，周围有些田里的那种蛇，但不攻击我，还有一头白色的猪被拴在旁边的田梗上，映象中猪好像是我家的.这是怎么回事？,16
画面几乎是突然间出来的。那间房子很大，大门有门坎，先是一个棺材与大门平行的放着， 然后是我的女朋友侧着站在棺材旁边，穿着白色孝衣。当时我感觉不好，很快就醒了,13
最近几天总是做恶梦，要不然就是梦到跟过去妈妈一起聊天，甚至梦到妈妈去世前的一些事情，昨天梦到我在家，跟妈妈聊天，而且我后妈也在，，，而且最近总感觉到不安，这是为什么呢？,7
梦到在世的父亲过世，母亲却一点都不伤心地张罗丧礼，在去找人帮忙的路上的时候，看到已故的爷爷往家里赶，他并没有看到我们。突然我觉得这太突然了，然后好伤心，梦就醒了。,9
昨晚梦见已故的爷爷放牛从我屋后经过，牛是不太大但有点肥，而且毛发顺溜，身体洁净的水牛。我在菜地里偷摘西红柿吃，西红柿不大，但都是选的红的吃。然后向爷爷挥手，此时他已经牵牛去了以前他最先住的已经拆了的老房子的院坝里，院坝里长满了草。从头到尾，爷爷都没有和我说话。请问此梦何意。,7
第一段：梦见死人趟在我们村那个庙旁边，在庙里面最大一个佛右手边有个山洞，死人就趟在山洞里面，把我吓坏了，然后就下山了，因为庙在山上，结果就吓醒来了第二段：然后又接着睡了，把刚才做的梦也不知道怎么回事，又给接上了，又梦见我们家里来了2个男的，找我爸喝酒，结果我爸不在家，家里只有我和我妈妈，然后那两个男人把那个死人去我们家床上拉了下来（梦里是从洞里接出来的）因为他们两个座在床上，顺手就拉下来了。结果我妈妈抱着那个死去的男人，在拔那个死去的人的牙齿，刚刚开始拔下来2颗，当时我就特别紧张，当我妈妈拔那个死人牙齿第三颗的时候，我喊了一声，那个牙齿不好容易才拔下来，梦见第三颗牙齿拔下来之后扎进了我妈妈手指头里面，疼的我妈妈直叫，我立马转过头看着扎进妈妈手上的牙齿怎么好像带有火星，快要燃烧一样。结果闹钟响了。请各位高人给我指点指点，是不是有什么寓意啊？急,7
梦中很清晰，我自己的一双白色休闲鞋着火了，左脚脚跟的鞋子处被火烧破了，但是烧完了破的地方还是白色的。,9
今早八点多，梦到和妈妈，男朋友开车回家，突然走错了路，走到了到处是瀑布，水的地方，我们三个就像玩激流勇进那样顺着水漂流，旁边是一些人，说是长期被困在这里，我们一路飘中间有好多砍，不是路段了，就是有东西在旁边拉你，但是我们都躲过了，最后在一扇门旁边，那些鬼说可以过了，过了你们就回去了，我们过了这扇门之后，我差点又被水卷走，还好妈妈拉住了我，然后就醒了！,10
"外公刚过世两个月,我梦见外公在游轮上从高处望着我,穿着衬衫和便裤,衣服系在裤子里面袖子挽起,双手叉在裤袋里,肩上还搭着毛衣,很随意很潇洒.眼神有种淡淡的迷离,些许无奈.外公过世时享年89岁,可是我在梦里见到外公的样子却是二十年前的样子.这个梦很短只是一瞬间,我第二天醒后很清晰的记得这个梦,感觉很失落.",13
我夢到坐地鐵出去麵試。然後在那裡一直站著玩遊戲。後來看到鞋帶鬆了，就把手機放在褲袋裡，然後蹲下去系鞋带。然後有感覺自己的口袋被碰了一下。因為褲子很緊，我也沒註意，用手摸了一下，手機還在，就沒管了。站起來摸出手機，手機跟我的一模一样，還是沒留意。解鎖後，看到不是我玩的那個遊戲了，是一個盜版的遊戲。我退出桌麵，這才發現不是我的手機。然後我報警，旁邊有個衕,9
梦见在开晋升会的时候，被问很刁钻的问题。最后我一边哭一边回答。对方不肯罢休的还揪我头发，我为了以后就忍着给他们欺负…然后就醒了,13
好多颗牙齿松动，但是门牙都还好好地的，自己把松动的牙齿都拔掉，流了一点鲜红色的血，牙上面好像还带一些鲜红色的肉块,14
我看见外婆家的池溏没水了，然后到前面的小溪中舀水，后舀到快死的一条鱼，然后又手捉到两三条的活鱼，最后突然一条很大的鱼跳跃出水面，后面又梦一只小狗一直追咬我的屁股,21
明天是过世母亲的七七日，今天凌晨时分梦到母亲回家找鞋子，说脚上的鞋子有点小，我告诉她重新给她买一双，然后就醒了。,13
"冰箱里面本来有半包时间已久的烟,梦见我父亲要烟抽,因为找不到其它的也没有卖的,就把这半包给了他.但是父亲去世正好一年多了,也从来没有来过我的家 ...",13
帮我解下梦~我梦见日本人拿枪打我头打出血了而且自己没死，看见我头上面全部是血那是什么意思啊~我梦见发洪水也告诉我下谢谢,19
晚上突然做梦，梦到老家的妈妈的奶奶，一：她本来已经死了好多年了。当时，二：她在梦里没有穿衣服，三：并且感觉年轻多了。四：主动要我和她握手。请问这四条代表了什么。谢谢了喔！！！！,13
我的爸爸过世已经4年了，之前一直都没有梦到过他，这次清明，这三天都连续的梦到他，第一天，梦到他还如往常一样，可他给我买了一条裙子，可裙子却让别人借去穿了，我就把裙子抢回来，才发现，裙子很漂亮很特别还很贵，可却不是我的码数，我跟爸爸说，是小码的，幸好我减肥了，硬穿进去了。第二天的梦不太清晰了。第三天，梦里爸爸给我打电话，说我有没有在家，他说他上街买东西，没带那么多钱，我说我在家，我给你转账吧，然后我就跟爸爸一起坐电梯去了一家超市，他想吃一种东西，我们去买，总之，很混乱的梦，我跟妈妈说，我把钱给爸爸了，我的堂妹她们也找我要钱，我说我没钱了，我把钱给爸爸了。究竟是怎么了？爸爸是突然发病去世的，他病中都没有能认出我来，一直一直都是心里的伤痛。常常想着想着就流眼泪。他生前经历的磨难很多，也是在他最低落的时候去世的。人生的遗憾那么那么多。每次去庙里，我都不求菩萨保佑发财什么，只希望爸爸能在另一个世界能过得好。,13
昨晚梦到自己搬电冰箱，刚开始丢一个，后来2个电冰箱都丢了，请大师给解解梦,9
梦到喜欢的人被别人杀了，但是她貌似换了另一个身份出现在我的面前，就好像是又出现了一个一模一样的她，但好像是另一个人，又好像是她本人死而复生了，望大师解答。谢谢了,13
我昨晚一夜没睡着，到了早上大概4.5点时，才睡着的，后来一睡着就做梦了，第一天梦见男朋友晚上下班回来把她以前小学的时候暗恋的女孩带回家了，当时，那女孩子说是来我们家看看的，然后很自然的留她吃晚饭，吃了之后她居然拉着我男朋友说进房间聊天，进去了之后就关门了，我就在外面刷碗。到了10点多，那女孩也没说要离开的意思，我就进去问他们，已经十点了，我男朋友刚要问她：你今晚。。。，没想到那女孩居然说，很晚了不回去了，就在这了，我们也不好意思赶人家出去，就这样，我准备和她睡，男朋友出去打地铺，结果她居然要求要求我们3个一起睡，晚上聊天。她睡里面，我睡中间，男朋友睡外面，我男朋友居然没反对，还真这么睡了，到了晚上，那女孩子要求我男朋友睡中间，想和他聊天。然后，我没说话，我男朋友就这么睡中间，我睡外面了。他们马上就躲被窝里聊天了，我一句话都没听到。然后就这样过了一晚上，第二天早上，他们出去玩了 ，我男朋友好像看我不好意思，就带上我去了，可是 一路上他们很开心，我就是拎包的，还叫我给他们拍照，用的居然用的还是我的照相机。就这样到晚上回来的，晚上又是我给他们做饭，刷碗。晚上她也没走，我男朋友也没问。我也就不好说了。到晚上他们在一起睡，我一个人偷偷的出去打地铺了，第二天，我男朋友起来说的第一句话就是问我他们早上吃什么？就这样我伺候了他们一个星期，那女孩很显然变成了主人，我是佣人。每天和我男朋友出去玩，晚上回来我给他们做饭。但是不带我出去。每天他们走的时候，我第一件事就是回到房间数我的安全套少了没有，如果没有我就不担心，想给我男朋友一个机会。有点自欺欺人。后来我实在受不了了就回家了，和我妈妈说了这事，我妈妈就骂我，说当初不要让我和他在一起，非要在一起，现在可好了。人家这样对你，我于是就又回去了!怕妈妈唠叨！我回去的时候我男朋友也没找过我，电话都没有！回到我和我男朋友住的地方！看见他们还没回来，我就又给他们做饭！就这样过了半个月，有一天我发现少了一个套子，我很难过，也没问他们，什么也没有，感觉自己要离开了！然后就偷偷的收拾了衣服离开了！以为我男朋友会找我，可是没有，一直都没有。最后由此在超市门口，看到他们买东西他们很亲密，看到我了，也没有个我打招呼。就这样过去了……（梦里的场景物品事情和现实一模一样，我妈妈真的有反对过我们，我每天晚上也是给我男友做饭的！醒了之后发现自己真的哭了！很纠结，我男朋友不是这样的人，那女孩子肯定也不是，但是这个梦很长，自己却记得很清楚！）,9
梦见去世的丈夫在屋里唱歌，唱得还很清楚，屋里还有来去走动的人，上周刚给他迁了坟，请问大师这是啥意思?,16
之前我梦见爸爸打我 我从梦中醒来狂哭 在近期内就有两次类似的梦 就是被打的梦  然后昨天爸爸梦见我和男生一起 惩罚我 把我的手指放在墙上砍下,9
包里有钱包手机，是在堂姐村里，蛮多人站在一起，我在后面，包放在条椅上被偷，旁边站着个女人，我问她看见谁偷了吗？她没说，示意远处,9
梦到姨妈去世，已故的外公活着 ··很短就被吓醒了·梦里有很多亲戚出现，姨妈还去了外地，外公还和我说话。好像是说姨妈在回来的路上去世的.,13
梦见家里的后院，有一个水坑，周围有很多碎柴，在他的北边有一个像篮子大小的水坑，在里边我捞了好多又大又红的西红柿，在坑左边还有大小不一的桃子，桃子在塑料袋里面，还梦见想挖古董，在大水坑的西南边有一个地上碎的罐子，罐子里边有土。,10
"梦见四个朋友一起在桥头玩，其中一朋友站到桥栏杆上，不小心从桥上直立掉下，摔死在河边，脚在岸上,头在水边。求解！",14
梦见自己的孩子同我及妻子外出游玩时，孩子在水面上玩，没在意，超过了孩子，我们在前面走，突然发现自己孩子不见了，我马上意识到了孩子落水了，查看水面上一连串冒泡的地方，我看到了冒泡的地方，赶到用头末入水中查看，结果看见了孩子，孩子穿粉红色的上衣，周围的人廷多的无人发现及营救孩子，我一召急，喊出声音，醒了。,10
